;avg_throughput;latency_90th
0;7.404494382022472;98.49838770000004
1;13.97752808988764;126.35928679999999
2;22.84269662921348;214.6250195
3;24.22222222222222;175.32030670000003
4;23.58888888888889;607.9043834
5;40.98876404494382;259.04680460000003
6;23.11111111111111;1401.3606768
7;48.0;633.7506587
8;22.07777777777778;2306.8100844
9;45.666666666666664;1401.3811744000002
10;45.63333333333333;1567.4732612000003
11;69.46666666666667;988.747235
