;avg_throughput;latency_90th;n_clients;threads_per_client;total_threads
0;8,574468085106384;0,011050585784313725;1,0;2,0;2,0
1;17,04255319148936;0,012754527227722773;1,0;4,0;4,0
2;33,308510638297875;0,016169261964735518;1,0;8,0;8,0
3;27,351063829787233;0,17698829439252337;1,0;12,0;12,0
4;27,19148936170213;0,299783641509434;1,0;16,0;16,0
5;56,02127659574468;0,09918929710144928;2,0;10,0;20,0
6;27,02127659574468;0,4767238103448276;1,0;22,0;22,0
7;54,04255319148936;0,1899979245283019;2,0;12,0;24,0
8;53,8936170212766;0,21585311111111113;2,0;14,0;28,0
9;53,765957446808514;0,47092028;2,0;16,0;32,0
10;52,765957446808514;0,37317397101449273;2,0;18,0;36,0
11;53,37234042553192;0,5184176782608696;2,0;20,0;40,0
12;52,58510638297872;0,5374804339622641;2,0;22,0;44,0
13;52,21875;0,9102621333333333;2,0;32,0;64,0
